review_id,target
44426,8
44430,8
44431,8
44439,8
44441,8
44443,8
44449,8
44451,8
44468,0
44473,8
44474,0
44475,0
44480,0
44491,0
44492,8
44497,0
44501,8
44502,8
44504,8
44506,8
44507,8
44512,0
44517,8
44520,0
44522,0
44523,0
44526,8
44529,8
44530,8
44533,8
44537,8
44538,8
44540,8
44542,0
44543,0
44547,8
44548,8
44551,8
44554,0
44555,8
44557,8
44558,0
44561,8
44563,8
44565,8
44566,0
44573,0
44574,0
44578,0
44585,8
44590,8
44597,0
44604,8
44613,8
44614,8
44622,8
44624,0
44625,8
44627,8
44631,8
44633,8
44637,8
44638,8
44640,8
44643,0
44648,8
44650,8
44655,8
44659,8
44660,8
44664,8
44668,8
44672,0
44673,0
44680,8
44687,0
44692,0
44696,0
44698,8
44699,8
44702,8
44705,0
44707,0
44709,8
44713,8
44715,0
44719,0
44720,8
44723,8
44730,8
44731,8
44740,8
44741,0
44744,8
44746,8
44748,8
44752,0
44759,8
44772,8
44775,0
44777,8
44785,0
44787,8
44792,8
44796,0
44797,0
44800,8
44801,0
44803,0
44804,8
44805,8
44810,0
44814,8
44817,8
44821,8
44830,8
44837,8
44838,8
44841,8
44847,8
44855,0
44861,0
44864,0
44865,0
44870,8
44874,0
44875,0
44877,8
44878,8
44883,0
44884,8
44888,8
44889,8
44897,8
44898,8
44901,8
44903,8
44904,8
44905,0
44915,0
44921,8
44922,0
44930,8
44936,0
44945,8
44950,8
44952,0
44956,8
44963,8
44969,8
44974,8
44975,8
44977,0
44985,8
44987,0
44993,8
44994,0
44995,8
44998,8
44999,8
45004,8
45014,0
45015,0
45016,8
45020,8
45025,8
45027,8
45030,8
45034,8
45038,0
45045,8
45051,8
45056,8
45065,8
45069,8
45071,8
45072,0
45077,8
45081,8
45082,0
45084,0
45085,0
45086,8
45087,0
45091,0
45097,8
45099,8
45105,8
45111,8
45113,8
45115,0
45122,0
45130,8
45143,8
45152,8
45154,8
45158,8
45162,0
45168,0
45170,0
45175,8
45178,0
45183,8
45184,0
45185,0
45187,8
45188,8
45192,0
45198,0
45202,8
45204,8
45207,8
45208,8
45209,0
45213,8
45219,8
45220,8
45223,8
45229,8
45231,0
45232,8
45233,8
45238,8
45239,8
45243,8
45245,8
45246,8
45252,0
45253,8
45254,8
45256,8
45257,8
45258,0
45264,0
45269,8
45274,8
45275,0
45276,8
45279,0
45280,8
45284,8
45285,8
45287,8
45289,0
45296,8
45297,8
45304,8
45307,8
45308,8
45309,0
45316,8
45326,8
45329,8
45330,8
45333,8
45334,0
45336,8
45338,8
45339,8
45343,0
45346,8
45351,8
45353,0
45363,0
45366,8
45367,8
45370,0
45372,0
45374,8
45378,0
45379,8
45381,8
45383,8
45385,0
45389,8
45394,0
45396,8
45403,0
45407,8
45411,8
45415,8
45422,8
45426,8
45428,8
45429,0
45430,8
45431,8
45433,0
45441,0
45443,8
45444,0
45446,8
45451,8
45453,8
45454,0
45455,8
45456,8
45459,0
45464,8
45469,8
45470,8
45471,8
45474,8
45478,8
45480,8
45482,8
45484,8
45485,8
45486,8
45494,0
45497,8
45499,0
45501,8
45505,8
45508,8
45510,0
45513,8
45525,8
45532,0
45537,8
45551,8
45559,8
45560,0
45569,8
45572,8
45575,0
45576,0
45581,0
45586,8
45589,0
45595,0
45597,8
45599,8
45601,8
45602,8
45606,8
45612,8
45613,0
45617,8
45620,8
45623,0
45627,8
45630,8
45631,8
45634,8
45639,0
45641,8
45645,8
45652,8
45655,8
45658,0
45659,8
45671,8
45673,8
45674,8
45680,8
45687,0
45690,0
45691,8
45693,0
45701,0
45703,8
45706,8
45712,8
45715,0
45716,8
45719,8
45725,8
45728,8
45735,8
45739,0
45741,8
45750,0
45751,8
45752,8
45757,8
45759,8
45761,8
45762,0
45775,8
45779,0
45780,8
45791,0
45792,8
45808,8
45812,0
45818,0
45819,8
45820,8
45821,0
45823,0
45824,0
45825,0
45826,8
45829,0
45834,8
45839,8
45841,8
45846,0
45849,0
45850,8
45851,0
45855,8
45858,8
45863,8
45869,8
45876,8
45878,8
45881,8
45882,8
45890,8
45906,8
45909,8
45912,8
45914,0
45919,0
45921,0
45923,0
45926,0
45931,8
45939,8
45940,0
45942,8
45944,8
45946,8
45951,8
45953,8
45955,8
45957,8
45961,0
45966,0
45974,8
45979,8
45987,0
45988,0
45991,0
45995,8
46001,8
46004,8
46005,0
46006,8
46009,8
46012,8
46015,0
46019,8
46020,8
46023,0
46038,8
46043,8
46044,8
46046,0
46048,8
46056,8
46063,8
46066,0
46067,0
46068,8
46072,8
46073,8
46088,0
46092,8
46094,8
46100,8
46102,0
46108,0
46116,0
46117,8
46120,8
46122,8
46123,8
46128,8
46139,8
46143,8
46144,8
46147,8
46150,0
46156,0
46159,0
46162,8
46164,8
46173,0
46176,0
46178,8
46184,8
46186,8
46198,8
46205,8
46208,8
46209,8
46211,8
46219,8
46224,0
46226,8
46234,0
46237,8
46238,8
46240,8
46242,8
46244,0
46246,8
46250,0
46257,8
46261,0
46264,0
46268,8
46269,0
46270,8
46274,0
46275,0
46278,0
46281,8
46282,8
46288,0
46289,8
46304,8
46318,8
46319,8
46321,8
46326,8
46328,8
46332,8
46335,8
46339,8
46341,8
46344,8
46347,0
46349,8
46358,0
46361,8
46364,8
46369,0
46372,8
46376,8
46377,8
46379,0
46381,0
46382,8
46383,0
46387,8
46389,8
46392,8
46394,0
46405,8
46406,0
46407,8
46417,0
46423,8
46427,8
46433,0
46436,8
46437,0
46439,8
46443,8
46448,0
46449,0
46453,8
46454,8
46465,8
46466,8
46475,0
46476,8
46481,0
46484,8
46486,0
46490,8
46493,0
46501,0
46502,8
46503,0
46518,8
46521,0
46533,0
46538,8
46543,0
46544,0
46549,0
46550,8
46551,8
46559,8
46560,8
46565,0
46566,8
46571,8
46572,0
46574,8
46579,8
46580,0
46584,8
46586,0
46588,8
46594,0
46603,8
46604,8
46605,0
46607,8
46610,8
46612,8
46614,0
46616,0
46618,8
46626,8
46628,8
46630,8
46636,0
46642,8
46648,0
46651,8
46653,8
46660,0
46661,8
46663,8
46664,8
46666,8
46672,8
46675,8
46680,8
46682,8
46694,8
46698,8
46699,8
46700,0
46709,8
46710,0
46711,0
46712,0
46714,8
46716,8
46718,0
46725,0
46727,8
46730,0
46732,0
46733,0
46737,8
46741,0
46742,8
46745,8
46746,0
46748,8
46752,0
46753,0
46756,0
46760,8
46780,8
46791,0
46792,0
46797,8
46812,8
46822,8
46823,8
46825,8
46828,8
46836,0
46841,0
46849,0
46850,8
46854,8
46860,8
46867,0
46869,8
46870,0
46877,8
46880,8
46883,0
46884,8
46887,8
46888,0
46892,8
46893,0
46895,0
46899,8
46902,0
46908,0
46909,8
46912,8
46921,8
46923,8
46924,8
46925,0
46927,8
46928,8
46929,0
46931,8
46938,8
46946,8
46947,8
46951,0
46961,8
46966,8
46967,0
46974,0
46977,8
46978,8
46981,8
46990,8
46991,0
46995,0
46997,8
47000,0
47002,0
47005,8
47007,8
47015,8
47021,8
47023,0
47029,8
47030,8
47034,8
47037,0
47038,8
47042,8
47045,8
47047,8
47051,8
47054,0
47057,0
47058,8
47062,0
47064,0
47065,8
47067,8
47070,0
47072,0
47074,0
47076,8
47080,0
47081,8
47083,8
47086,0
47088,8
47091,8
47092,8
47094,0
47095,0
47098,8
47100,8
47110,0
47111,8
47117,8
47134,0
47135,8
47136,8
47139,8
47140,8
47141,0
47144,0
47145,8
47152,8
47157,8
47158,0
47160,8
47165,8
47167,8
47171,8
47178,0
47179,8
47188,8
47191,8
47192,8
47194,0
47195,8
47201,8
47207,8
47209,8
47210,0
47214,8
47215,8
47216,8
47217,8
47220,8
47221,8
47234,8
47236,8
47239,8
47240,0
47245,0
47246,0
47249,0
47257,8
47263,8
47271,8
47273,8
47274,8
47278,8
47283,8
47284,0
47285,0
47291,8
47295,0
47297,0
47301,0
47302,8
47303,8
47313,8
47317,8
47324,8
47326,8
47333,8
47335,8
47338,8
47340,0
47341,0
47352,8
47353,0
47362,0
47365,8
47372,8
47373,0
47377,8
47378,0
47382,0
47387,8
47388,8
47392,8
47394,0
47396,8
47397,8
47400,0
47401,8
47412,8
47416,8
47418,8
47424,0
47425,8
47427,8
47436,0
47437,0
47439,0
47440,8
47443,0
47449,8
47451,8
47456,8
47461,8
47466,8
47470,0
47474,8
47481,0
47484,8
47487,0
47493,0
47495,8
47497,0
47500,8
47502,0
47515,8
47523,8
47529,0
47533,8
47538,8
47540,0
47541,0
47542,8
47543,8
47546,8
47548,0
47551,8
47555,0
47556,8
47566,0
47568,8
47569,0
47574,8
47576,0
47577,8
47601,8
47606,8
47608,8
47610,8
47611,8
47615,0
47618,8
47620,0
47624,0
47633,0
47635,0
47637,0
47643,8
47650,0
47653,0
47658,0
47664,8
47668,8
47670,8
47676,8
47680,0
47682,0
47689,0
47693,0
47697,0
47703,8
47704,0
47707,0
47710,8
47717,8
47719,8
47723,0
47735,8
47737,8
47738,8
47743,8
47754,8
47757,8
47766,8
47771,8
47779,8
47797,0
47799,0
47803,8
47810,8
47816,8
47823,8
47831,8
47835,8
47837,8
47844,8
47847,8
47850,8
47851,8
47859,8
47860,8
47866,8
47869,0
47872,8
47877,8
47878,0
47879,8
47888,8
47889,0
47891,0
47895,8
47902,8
47903,8
47908,8
47909,0
47911,8
47913,8
47929,0
47934,8
47935,0
47936,8
47937,8
47945,8
47953,0
47959,0
47960,0
47974,8
47981,0
47990,0
47993,8
47996,8
48000,8
48003,8
48006,8
48010,0
48011,8
48013,8
48016,8
48020,0
48021,8
48022,8
48024,8
48030,0
48044,0
48045,8
48047,8
48048,8
48049,0
48054,0
48056,0
48057,0
48062,8
48064,8
48070,8
48072,8
48075,8
48076,0
48084,8
48087,8
48093,0
48099,8
48104,0
48105,8
48116,8
48126,8
48141,8
48143,8
48146,8
48150,8
48151,8
48154,0
48160,8
48169,0
48170,8
48175,8
48182,8
48185,0
48189,8
48192,8
48195,0
48196,8
48199,8
48200,8
48201,0
48206,8
48207,0
48209,0
48210,8
48212,8
48213,8
48219,8
48222,0
48229,8
48233,8
48241,8
48248,8
48250,0
48254,8
48257,8
48258,8
48260,8
48263,0
48265,0
48268,8
48272,8
48273,8
48274,8
48283,0
48284,8
48286,8
48287,8
48291,8
48292,8
48298,0
48299,8
48304,0
48305,0
48308,8
48318,8
48320,8
48321,8
48323,8
48328,0
48331,8
48333,0
48344,8
48354,0
48355,8
48361,8
48364,0
48373,0
48376,0
48383,8
48388,0
48389,8
48392,0
48399,8
48404,8
48407,8
48411,0
48416,8
48423,0
48424,8
48425,8
48426,8
48428,0
48432,0
48435,0
48436,0
48441,0
48442,0
48446,8
48450,8
48456,8
48460,8
48464,8
48467,8
48470,8
48481,8
48490,0
48492,8
48497,0
48498,0
48500,0
48505,8
48508,0
48515,8
48520,0
48529,8
48531,0
48535,8
48544,8
48546,0
48548,8
48557,8
48558,0
48562,0
48563,8
48564,8
48569,0
48572,8
48573,8
48578,0
48582,8
48592,8
48596,8
48597,8
48603,0
48605,0
48606,0
48607,0
48613,0
48619,8
48623,0
48624,8
48627,8
48628,0
48631,0
48636,0
48644,0
48648,8
48650,8
48654,8
48655,0
48656,8
48659,8
48662,0
48663,8
48665,0
48666,0
48667,8
48670,8
48672,0
48677,8
48682,8
48684,0
48687,0
48689,8
48690,8
48693,0
48703,8
48704,8
48707,8
48708,8
48709,8
48710,8
48713,8
48722,8
48732,8
48748,8
48749,8
48755,8
48757,8
48770,8
48772,0
48784,8
48789,8
48791,8
48795,0
48796,8
48799,8
48804,8
48806,8
48810,0
48811,8
48813,8
48822,0
48823,0
48824,8
48835,8
48838,8
48842,8
48843,8
48845,0
48851,8
48852,8
48853,0
48854,0
48864,8
48867,8
48868,0
48869,0
48877,8
48883,8
48893,8
48894,8
48901,8
48904,0
48912,8
48926,0
48927,8
48932,8
48937,8
48938,0
48941,0
48944,0
48945,8
48952,8
48970,0
48973,0
48983,8
48984,0
48992,8
48998,8
49000,0
49006,0
49011,8
49014,8
49016,8
49017,8
49020,0
49024,8
49025,8
49026,8
49028,0
49031,0
49032,0
49036,0
49037,0
49038,8
49048,8
49049,8
49052,0
49056,8
49057,8
49060,8
49061,0
49063,0
49065,0
49067,0
49070,0
49073,8
49079,0
49081,0
49084,8
49086,8
49088,8
49090,8
49094,8
49096,8
49103,8
49104,0
49108,8
49110,8
49112,0
49113,8
49131,8
49133,8
49137,0
49139,0
49141,8
49149,8
49161,8
49164,0
49165,0
49166,8
49167,8
49177,8
49189,0
49191,8
49192,8
49204,0
49205,8
49208,8
49211,8
49213,8
49220,0
49221,8
49227,8
49229,8
49230,8
49242,0
49243,8
49248,8
49254,8
49261,0
49269,8
49271,8
49273,8
49275,8
49276,0
49281,8
49282,8
49283,0
49286,0
49289,8
49290,8
49295,0
49300,8
49312,8
49314,0
49323,0
49324,8
49331,0
49334,0
49338,8
49344,8
49349,8
49350,8
49351,8
49356,8
49358,0
49359,8
49360,0
49362,8
49363,8
49376,8
49380,8
49386,8
49387,8
49390,8
49391,0
49400,8
49405,8
49409,0
49410,8
49413,0
49422,8
49426,8
49427,8
49429,8
49431,8
49436,0
49439,8
49440,8
49442,0
49444,8
49448,8
49450,8
49451,0
49463,8
49470,8
49471,0
49477,8
49478,8
49481,8
49485,0
49490,8
49492,8
49493,0
49494,8
49500,8
49501,0
49506,8
49507,0
49511,0
49512,8
49513,8
49517,8
49547,0
49548,8
49551,8
49560,8
49563,8
49565,0
49571,0
49574,0
49576,8
49578,8
49586,0
49588,0
49592,8
49596,8
49598,8
49600,8
49603,0
49608,8
49610,0
49620,0
49622,8
49626,0
49627,0
49633,8
49645,8
49651,8
49653,8
49657,0
49658,0
49660,8
49670,8
49672,8
49673,8
49679,8
49681,0
49682,8
49687,8
49692,8
49696,8
49697,0
49702,0
49708,8
49714,0
49715,8
49716,8
49718,8
49720,8
49722,8
49732,0
49738,8
49740,8
49743,0
49745,0
49747,0
49750,8
49751,0
49759,0
49760,0
49777,8
49779,0
49781,8
49784,8
49786,8
49787,0
49799,8
49808,8
49809,0
49813,8
49814,8
49815,8
49818,8
49824,8
49828,0
49829,0
49836,0
49843,8
49844,0
49845,0
49849,8
49851,8
49855,0
49857,8
49860,0
49861,0
49862,0
49879,8
49890,8
49892,8
49896,0
49900,8
49920,8
49926,8
49933,0
49941,8
49943,0
49946,0
49947,8
49952,0
49955,8
49966,0
49969,0
49972,8
49976,8
49977,0
49979,0
49984,0
49988,8
49998,8
50000,0
50001,0
50003,8
50005,0
50011,8
50021,8
50022,8
50028,8
50029,8
50036,0
50038,0
50054,8
50057,8
50058,8
50059,8
50063,8
50068,8
50075,8
50076,0
50086,0
50089,8
50092,8
50096,8
50098,0
50101,8
50105,8
50107,0
50116,0
50118,8
50127,8
50128,0
50129,8
50139,8
50142,8
50146,0
50152,8
50160,8
50161,8
50164,8
50168,0
50174,8
50180,0
50184,0
50186,8
50191,8
50192,8
50193,8
50195,0
50199,8
50207,8
50209,8
50210,0
50211,8
50212,0
50225,8
50230,0
50233,8
50239,8
50246,8
50249,0
50251,8
50253,8
50255,8
50258,0
50259,8
50260,8
50264,8
50266,8
50280,0
50281,8
50290,8
50294,0
50304,0
50305,8
50306,0
50307,0
50308,0
50317,8
50320,8
50321,0
50331,8
50335,0
50336,8
50346,8
50349,0
50357,0
50359,8
50360,8
50362,0
50363,0
50365,8
50366,8
50367,8
50370,8
50377,8
50379,0
50381,0
50383,0
50386,0
50395,8
50398,8
50400,8
50401,8
50410,0
50412,8
50417,8
50423,8
50428,8
50430,8
50435,0
50438,8
50447,8
50449,8
50452,8
50453,8
50457,0
50467,0
50468,8
50469,0
50475,0
50476,8
50478,8
50479,8
50482,0
50483,8
50485,8
50495,8
50501,0
50505,8
50510,0
50513,8
50521,8
50522,0
50534,0
50537,8
50538,8
50541,8
50542,8
50546,8
50547,8
50554,8
50557,0
50560,8
50563,8
50566,8
50568,0
50569,0
50571,8
50572,8
50573,8
50576,8
50582,8
50585,0
50586,8
50587,0
50588,8
50589,0
50597,8
50599,0
50605,8
50607,8
50608,0
50614,8
50615,0
50618,8
50620,0
50621,8
50623,8
50625,0
50626,8
50634,8
50636,8
50638,0
50643,8
50649,0
50653,8
50657,8
50670,8
50677,8
50679,8
50682,8
50684,8
50686,8
50688,0
50690,8
50691,8
50704,8
50707,8
50708,8
50709,0
50712,8
50715,8
50721,8
50722,0
50725,8
50727,0
50728,0
50731,8
50732,8
50736,8
50740,8
50744,8
50745,0
50763,8
50767,8
50771,0
50774,8
50776,0
50779,8
50780,8
50782,0
50784,8
50785,8
50786,8
50787,0
50791,8
50793,8
50795,8
50797,8
50799,8
50805,8
50811,8
50817,8
50826,8
50827,8
50829,0
50837,0
50840,8
50841,8
50846,0
50848,8
50854,8
50858,8
50866,8
50874,0
50882,8
50884,8
50885,8
50886,8
50890,0
50892,8
50899,0
50915,8
50916,8
50920,8
50926,8
50929,8
50936,0
50955,8
50956,8
50959,8
50969,8
50972,8
50974,8
50975,0
50977,8
50979,8
50980,8
50988,8
50992,0
51001,0
51010,8
51012,0
51017,8
51019,0
51022,0
51024,8
51027,0
51028,0
51029,8
51034,0
51038,8
51039,8
51040,0
51043,8
51048,0
51049,8
51053,8
51060,8
51063,8
51064,8
51069,8
51070,8
51084,0
51087,8
51088,0
51090,8
51096,0
51100,8
51102,8
51105,0
51109,8
51114,8
51124,8
51125,8
51135,0
51139,8
51140,8
51141,8
51145,8
51146,0
51147,8
51148,8
51151,0
51152,0
51157,8
51159,8
51161,0
51164,0
51166,8
51170,0
51173,0
51176,0
51192,8
51195,0
51202,8
51206,8
51208,0
51209,8
51210,0
51212,8
51217,8
51220,8
51223,0
51229,8
51230,0
51236,0
51237,8
51239,8
51245,8
51247,8
51248,8
51250,8
51252,8
51256,8
51260,8
51262,8
51264,8
51272,8
51273,8
51276,0
51277,0
51278,0
51280,0
51282,8
51285,8
51293,8
51294,8
51304,8
51307,0
51311,8
51313,8
51321,8
51323,8
51325,8
51327,8
51332,8
51338,0
51347,8
51348,8
51349,8
51354,8
51357,0
51361,0
51362,0
51368,0
51371,0
51374,8
51383,8
51384,0
51388,8
51392,8
51394,8
51400,0
51407,8
51408,8
51410,8
51419,8
51424,8
51426,0
51430,8
51432,8
51434,8
51438,8
51439,0
51444,0
51448,0
51452,0
51456,0
51457,0
51458,8
51463,8
51466,8
51470,8
51475,0
51477,0
51479,0
51481,8
51483,0
51487,0
51491,8
51494,8
51495,8
51498,8
51501,0
51510,8
51512,8
51514,8
51516,8
51520,8
51524,8
51525,8
51527,8
51531,0
51540,8
51542,8
51547,8
51560,8
51563,0
51566,8
51567,8
51568,0
51569,8
51570,0
51571,0
51573,8
51580,8
51582,0
51585,8
51594,0
51601,0
51602,8
51606,0
51614,8
51620,0
51621,0
51622,0
51627,0
51629,8
51631,8
51633,8
51635,8
51643,8
51647,8
51651,8
51659,8
51667,0
51670,0
51674,8
51680,0
51681,0
51683,8
51685,8
51689,8
51700,8
51701,8
51706,8
51709,0
51711,8
51712,0
51713,8
51717,0
51720,0
51721,8
51723,8
51730,8
51733,0
51738,8
51741,0
51744,0
51750,8
51753,0
51762,8
51763,8
51764,0
51770,8
51772,8
51779,8
51782,8
51787,8
51793,8
51794,8
51795,8
51802,8
51804,8
51811,8
51814,8
51815,8
51819,8
51820,0
51821,8
51822,8
51823,8
51826,0
51830,0
51831,0
51832,8
51837,8
51839,8
51846,0
51847,8
51852,8
51853,8
51854,0
51856,0
51858,8
51863,0
51869,0
51870,0
51876,0
51880,8
51883,8
51885,8
51887,0
51888,8
51889,8
51891,8
51892,8
51901,8
51902,8
51906,0
51911,0
51913,8
51914,0
51915,8
51916,8
51920,8
51928,8
51930,0
51938,8
51940,8
51942,8
51945,8
51948,8
51959,8
51960,0
51967,0
51971,8
51973,8
51976,8
51989,8
51991,0
51994,0
51998,8
51999,8
52006,8
52007,8
52009,8
52013,0
52015,0
52020,0
52022,8
52025,0
52037,8
52043,8
52044,0
52045,0
52047,0
52051,8
52058,8
52060,8
52064,8
52066,8
52067,8
52077,8
52078,0
52081,8
52082,8
52084,0
52088,0
52089,8
52091,0
52096,0
52097,8
52100,8
52102,8
52104,8
52108,8
52109,0
52114,8
52122,8
52124,8
52138,0
52139,8
52145,8
52148,8
52150,0
52155,8
52161,0
52164,0
52170,8
52179,0
52186,0
52200,8
52202,8
52203,8
52211,8
52212,8
52214,8
52216,8
52218,8
52221,0
52224,0
52226,8
52231,0
52237,8
52238,8
52241,8
52243,8
52245,0
52251,8
52252,8
52254,0
52263,8
52267,0
52268,8
52272,8
52274,8
52282,8
52287,0
52311,8
52313,8
52314,8
52316,8
52322,8
52327,8
52336,8
52339,0
52342,0
52353,8
52357,0
52361,8
52364,8
52376,8
52377,8
52378,8
52379,8
52383,8
52385,0
52394,0
52396,8
52397,0
52399,8
52400,8
52403,8
52409,8
52410,8
52422,0
52423,8
52429,8
52434,8
52435,8
52438,8
52442,8
52443,0
52444,8
52446,8
52451,0
52452,8
52453,8
52456,8
52463,8
52468,0
52472,8
52473,8
52477,8
52479,0
52480,0
52481,8
52483,0
52488,0
52491,0
52492,0
52494,0
52502,0
52509,8
52511,0
52520,8
52522,8
52529,8
52530,0
52532,8
52533,0
52537,8
52539,0
52540,8
52541,8
52542,8
52543,8
52544,8
52546,8
52547,8
52549,8
52550,8
52551,8
52552,8
52553,8
52554,0
52557,0
52562,8
52563,8
52567,8
52568,8
52572,8
52575,0
52587,0
52604,8
52606,8
52609,8
52610,8
52615,8
52619,0
52620,8
52634,0
52636,8
52637,8
52638,0
52640,8
52642,0
52646,8
52662,8
52668,8
52681,8
52682,8
52687,8
52689,8
52694,8
52695,0
52697,8
52705,0
52707,8
52709,8
52714,0
52717,8
52721,0
52722,8
52723,8
52726,0
52727,8
52730,0
52736,0
52738,0
52749,8
52753,8
52760,0
52766,8
52767,8
52770,0
52771,8
52773,0
52777,8
52779,8
52783,8
52785,8
52788,8
52793,8
52794,8
52798,8
52799,0
52806,8
52807,0
52809,0
52810,0
52811,8
52813,8
52814,8
52816,0
52818,0
52819,8
52821,8
52828,8
52832,0
52838,8
52842,8
52843,8
52847,8
52851,8
52854,8
52858,8
52862,8
52864,8
52870,8
52873,8
52881,8
52891,8
52892,8
52893,0
52896,8
52901,8
52904,8
52911,8
52912,0
52917,0
52918,8
52922,8
52923,0
52926,8
52928,8
52934,0
52935,0
52936,8
52938,8
52942,8
52946,8
52948,8
52949,8
52955,8
52959,8
52960,8
52965,0
52966,0
52969,0
52971,8
52974,8
52976,8
52978,8
52981,0
52985,8
52987,0
52997,8
52999,8
53000,8
53004,8
53005,8
53014,8
53020,8
53022,8
53023,8
53024,0
53027,8
53030,0
53037,0
53038,8
53053,8
53057,0
53059,0
53062,0
53067,8
53069,8
53070,0
53072,8
53074,8
53080,8
53085,8
53094,8
53095,8
53096,8
53104,0
53109,0
53110,8
53112,8
53114,8
53115,8
53120,0
53122,8
53124,8
53131,0
53138,8
53141,0
53144,8
53145,8
53152,0
53153,8
53154,0
53156,8
53161,8
53172,8
53173,0
53177,0
53181,8
53185,8
53186,8
53189,8
53190,0
53195,8
53196,0
53199,0
53208,8
53212,8
53218,8
53231,8
53232,8
53236,8
53237,8
53239,0
53244,8
53246,8
53247,0
53248,8
53251,8
53252,0
53257,8
53264,8
53265,8
53268,0
53269,0
53271,0
53272,8
53275,0
53278,0
53281,0
53282,8
53287,8
53298,0
53302,8
53304,0
53308,8
53312,8
53314,8
53315,8
53317,0
53318,8
53320,8
53321,8
53323,0
53325,8
53335,8
53336,0
53337,0
53347,8
53349,8
53356,8
53376,8
53377,8
53387,8
53391,8
53394,8
53396,0
53402,8
53415,8
53424,8
53425,0
53434,8
53435,8
53441,8
53449,8
53454,8
53457,8
53458,8
53460,8
53462,0
53465,0
53471,0
53475,0
53476,0
53482,8
53487,8
53489,0
53491,8
53492,8
53493,8
53496,0
53497,8
53510,8
53511,0
53515,8
53518,8
53523,0
53525,8
53526,8
53529,8
53530,8
53540,8
53546,0
53556,0
53558,0
53560,8
53564,8
53569,0
53571,8
53576,8
53577,8
53579,8
53583,8
53587,8
53589,8
53593,8
53596,8
53598,8
53602,0
53609,0
53612,8
53613,0
53615,8
53619,8
53622,8
53623,8
53627,8
53630,0
53632,8
53633,8
53635,0
53638,8
53640,8
53644,8
53645,0
53649,8
53650,0
53651,8
53653,8
53659,8
53661,8
53666,0
53669,8
53675,8
53676,0
53678,0
53686,8
53687,8
53689,8
53690,8
53692,8
53701,8
53703,8
53707,0
53711,8
53717,0
53719,8
53722,8
53725,0
53727,8
53730,8
53733,0
53736,8
53742,0
53743,8
53754,8
53755,8
53756,0
53757,8
53764,8
53768,8
53770,8
53771,8
53774,0
53775,0
53777,8
53779,0
53782,8
53785,8
53788,8
53790,8
53792,0
53795,0
53802,8
53805,8
53806,0
53811,8
53812,0
53819,8
53820,8
53821,8
53826,8
53831,8
53832,8
53835,8
53838,8
53840,8
53850,8
53854,0
53858,8
53860,0
53861,8
53864,0
53869,8
53872,8
53882,8
53889,0
53893,8
53895,8
53896,0
53897,0
53899,0
53902,0
53905,8
53910,8
53913,0
53924,8
53933,8
53938,8
53942,8
53945,8
53950,0
53960,8
53987,0
53995,8
53996,8
53998,8
54010,8
54017,8
54024,8
54027,8
54028,8
54029,8
54039,0
54046,8
54048,0
54051,8
54052,8
54060,8
54063,8
54081,8
54085,8
54086,0
54087,0
54089,8
54091,0
54095,8
54102,0
54103,0
54105,0
54121,8
54122,8
54123,8
54124,8
54125,8
54127,8
54128,8
54132,0
54134,8
54135,0
54140,8
54142,8
54143,0
54144,8
54151,8
54160,8
54162,8
54163,0
54166,0
54168,8
54174,8
54176,8
54178,8
54199,0
54200,0
54205,0
54208,8
54212,0
54213,8
54214,8
54215,8
54218,8
54225,8
54231,8
54232,0
54241,0
54243,8
54251,8
54253,8
54255,0
54261,8
54262,8
54266,8
54267,8
54275,0
54282,8
54286,8
54287,8
54294,8
54296,8
54299,8
54300,8
54305,0
54307,0
54311,8
54314,0
54315,0
54322,0
54323,8
54330,8
54334,8
54339,8
54340,8
54341,8
54344,8
54347,8
54354,8
54370,8
54375,8
54378,0
54379,8
54382,0
54383,0
54386,0
54390,8
54392,0
54395,8
54396,0
54397,8
54398,8
54402,8
54419,8
54424,0
54425,0
54432,0
54435,8
54436,0
54442,8
54447,8
54448,8
54449,8
54451,0
54452,8
54456,8
54458,8
54459,0
54461,8
54462,8
54463,8
54467,0
54472,0
54474,8
54476,8
54479,8
54494,8
54498,8
54504,8
54505,8
54506,8
54507,8
54511,8
54517,8
54519,0
54522,8
54524,8
54527,0
54528,8
54529,8
54536,8
54541,8
54543,8
54548,8
54549,8
54559,8
54561,8
54566,0
54571,8
54577,8
54578,8
54579,8
54593,8
54598,0
54600,0
54601,0
54616,0
54617,8
54622,8
54623,0
54624,8
54631,8
54633,0
54638,8
54643,0
54645,0
54646,0
54647,8
54655,8
54659,8
54662,0
54665,8
54667,8
54686,8
54687,8
54696,0
54703,0
54704,8
54705,8
54706,0
54707,0
54711,0
54714,8
54719,8
54720,8
54722,0
54729,0
54730,8
54731,0
54736,8
54742,8
54745,8
54749,8
54754,8
54756,8
54759,8
54763,0
54765,0
54779,8
54784,0
54785,8
54786,8
54794,0
54798,8
54801,0
54802,0
54807,8
54810,0
54812,0
54813,0
54818,0
54821,0
54822,0
54825,0
54827,8
54832,8
54836,8
54842,8
54844,8
54848,0
54850,8
54851,0
54853,0
54857,0
54859,8
54861,8
54864,0
54870,8
54872,0
54878,0
54879,8
54882,8
54883,8
54884,8
54888,0
54890,0
54893,8
54895,0
54902,0
54904,0
54906,8
54908,0
54911,8
54913,0
54915,8
54933,0
54934,0
54935,0
54939,8
54940,0
54943,8
54949,0
